dispositivo_id,nombre_modelo,fecha,horario,estado,consumo_w,horas,consumo_kwh,intensidad_co2,emisiones_kgco2
D-0014,testing2,2024-06-12,00:00-07:59,Apagado,20.00,7,0.1400,181.43,25.400368
D-0014,testing2,2024-06-12,08:00-12:59,Encendido,25.00,4,0.1000,181.43,18.143120
D-0014,testing2,2024-06-12,13:00-14:59,Apagado,20.00,1,0.0200,181.43,3.628624
D-0014,testing2,2024-06-12,15:00-17:59,Encendido,25.00,2,0.0500,181.43,9.071560
D-0014,testing2,2024-06-12,18:00-23:59,Apagado,20.00,5,0.1000,181.43,18.143120
D-0014,testing2,2024-06-13,00:00-07:59,Apagado,20.00,7,0.1400,131.86,18.460176
D-0014,testing2,2024-06-13,08:00-12:59,Encendido,25.00,4,0.1000,131.86,13.185840
D-0014,testing2,2024-06-13,13:00-14:59,Apagado,20.00,1,0.0200,131.86,2.637168
D-0014,testing2,2024-06-13,15:00-17:59,Encendido,25.00,2,0.0500,131.86,6.592920
D-0014,testing2,2024-06-13,18:00-23:59,Apagado,20.00,5,0.1000,131.86,13.185840
D-0014,testing2,2024-06-14,00:00-07:59,Apagado,20.00,7,0.1400,166.98,23.377872
D-0014,testing2,2024-06-14,08:00-12:59,Encendido,25.00,4,0.1000,166.98,16.698480
D-0014,testing2,2024-06-14,13:00-14:59,Apagado,20.00,1,0.0200,166.98,3.339696
D-0014,testing2,2024-06-14,15:00-17:59,Encendido,25.00,2,0.0500,166.98,8.349240
D-0014,testing2,2024-06-14,18:00-23:59,Apagado,20.00,5,0.1000,166.98,16.698480
D-0014,testing2,2024-06-15,00:00-07:59,Apagado,20.00,7,0.1400,194.05,27.166664
D-0014,testing2,2024-06-15,08:00-12:59,Encendido,25.00,4,0.1000,194.05,19.404760
D-0014,testing2,2024-06-15,13:00-14:59,Apagado,20.00,1,0.0200,194.05,3.880952
D-0014,testing2,2024-06-15,15:00-17:59,Encendido,25.00,2,0.0500,194.05,9.702380
D-0014,testing2,2024-06-15,18:00-23:59,Apagado,20.00,5,0.1000,194.05,19.404760
D-0014,testing2,2024-06-16,00:00-07:59,Apagado,20.00,7,0.1400,187.11,26.194784
D-0014,testing2,2024-06-16,08:00-12:59,Encendido,25.00,4,0.1000,187.11,18.710560
D-0014,testing2,2024-06-16,13:00-14:59,Apagado,20.00,1,0.0200,187.11,3.742112
D-0014,testing2,2024-06-16,15:00-17:59,Encendido,25.00,2,0.0500,187.11,9.355280
D-0014,testing2,2024-06-16,18:00-23:59,Apagado,20.00,5,0.1000,187.11,18.710560
D-0014,testing2,2024-06-17,00:00-07:59,Apagado,20.00,7,0.1400,168.61,23.605568
D-0014,testing2,2024-06-17,08:00-12:59,Encendido,25.00,4,0.1000,168.61,16.861120
D-0014,testing2,2024-06-17,13:00-14:59,Apagado,20.00,1,0.0200,168.61,3.372224
D-0014,testing2,2024-06-17,15:00-17:59,Encendido,25.00,2,0.0500,168.61,8.430560
D-0014,testing2,2024-06-17,18:00-23:59,Apagado,20.00,5,0.1000,168.61,16.861120
D-0014,testing2,2024-06-18,00:00-07:59,Apagado,20.00,7,0.1400,176.95,24.773336
D-0014,testing2,2024-06-18,08:00-12:59,Encendido,25.00,4,0.1000,176.95,17.695240
D-0014,testing2,2024-06-18,13:00-14:59,Apagado,20.00,1,0.0200,176.95,3.539048
D-0014,testing2,2024-06-18,15:00-17:59,Encendido,25.00,2,0.0500,176.95,8.847620
D-0014,testing2,2024-06-18,18:00-23:59,Apagado,20.00,5,0.1000,176.95,17.695240
D-0014,testing2,2024-06-19,00:00-07:59,Apagado,20.00,7,0.1400,195.32,27.344856
D-0014,testing2,2024-06-19,08:00-12:59,Encendido,25.00,4,0.1000,195.32,19.532040
D-0014,testing2,2024-06-19,13:00-14:59,Apagado,20.00,1,0.0200,195.32,3.906408
D-0014,testing2,2024-06-19,15:00-17:59,Encendido,25.00,2,0.0500,195.32,9.766020
D-0014,testing2,2024-06-19,18:00-23:59,Apagado,20.00,5,0.1000,195.32,19.532040
D-0014,testing2,2024-06-20,00:00-07:59,Apagado,20.00,7,0.1400,187.67,26.273576
D-0014,testing2,2024-06-20,08:00-12:59,Encendido,25.00,4,0.1000,187.67,18.766840
D-0014,testing2,2024-06-20,13:00-14:59,Apagado,20.00,1,0.0200,187.67,3.753368
D-0014,testing2,2024-06-20,15:00-17:59,Encendido,25.00,2,0.0500,187.67,9.383420
D-0014,testing2,2024-06-20,18:00-23:59,Apagado,20.00,5,0.1000,187.67,18.766840
D-0014,testing2,2024-06-21,00:00-07:59,Apagado,20.00,7,0.1400,174.90,24.485888
D-0014,testing2,2024-06-21,08:00-12:59,Encendido,25.00,4,0.1000,174.90,17.489920
D-0014,testing2,2024-06-21,13:00-14:59,Apagado,20.00,1,0.0200,174.90,3.497984
D-0014,testing2,2024-06-21,15:00-17:59,Encendido,25.00,2,0.0500,174.90,8.744960
D-0014,testing2,2024-06-21,18:00-23:59,Apagado,20.00,5,0.1000,174.90,17.489920
D-0014,testing2,2024-06-22,00:00-07:59,Apagado,20.00,7,0.1400,194.24,27.193320
D-0014,testing2,2024-06-22,08:00-12:59,Encendido,25.00,4,0.1000,194.24,19.423800
D-0014,testing2,2024-06-22,13:00-14:59,Apagado,20.00,1,0.0200,194.24,3.884760
D-0014,testing2,2024-06-22,15:00-17:59,Encendido,25.00,2,0.0500,194.24,9.711900
D-0014,testing2,2024-06-22,18:00-23:59,Apagado,20.00,5,0.1000,194.24,19.423800
D-0014,testing2,2024-06-23,00:00-07:59,Apagado,20.00,7,0.1400,184.37,25.812192
D-0014,testing2,2024-06-23,08:00-12:59,Encendido,25.00,4,0.1000,184.37,18.437280
D-0014,testing2,2024-06-23,13:00-14:59,Apagado,20.00,1,0.0200,184.37,3.687456
D-0014,testing2,2024-06-23,15:00-17:59,Encendido,25.00,2,0.0500,184.37,9.218640
D-0014,testing2,2024-06-23,18:00-23:59,Apagado,20.00,5,0.1000,184.37,18.437280
D-0014,testing2,2024-06-24,00:00-07:59,Apagado,20.00,7,0.1400,181.80,25.452616
D-0014,testing2,2024-06-24,08:00-12:59,Encendido,25.00,4,0.1000,181.80,18.180440
D-0014,testing2,2024-06-24,13:00-14:59,Apagado,20.00,1,0.0200,181.80,3.636088
D-0014,testing2,2024-06-24,15:00-17:59,Encendido,25.00,2,0.0500,181.80,9.090220
D-0014,testing2,2024-06-24,18:00-23:59,Apagado,20.00,5,0.1000,181.80,18.180440
D-0014,testing2,2024-06-25,00:00-07:59,Apagado,20.00,7,0.1400,171.14,23.959712
D-0014,testing2,2024-06-25,08:00-12:59,Encendido,25.00,4,0.1000,171.14,17.114080
D-0014,testing2,2024-06-25,13:00-14:59,Apagado,20.00,1,0.0200,171.14,3.422816
D-0014,testing2,2024-06-25,15:00-17:59,Encendido,25.00,2,0.0500,171.14,8.557040
D-0014,testing2,2024-06-25,18:00-23:59,Apagado,20.00,5,0.1000,171.14,17.114080
D-0014,testing2,2024-06-26,00:00-07:59,Apagado,20.00,7,0.1400,159.85,22.379504
D-0014,testing2,2024-06-26,08:00-12:59,Encendido,25.00,4,0.1000,159.85,15.985360
D-0014,testing2,2024-06-26,13:00-14:59,Apagado,20.00,1,0.0200,159.85,3.197072
D-0014,testing2,2024-06-26,15:00-17:59,Encendido,25.00,2,0.0500,159.85,7.992680
D-0014,testing2,2024-06-26,18:00-23:59,Apagado,20.00,5,0.1000,159.85,15.985360
D-0014,testing2,2024-06-27,00:00-07:59,Apagado,20.00,7,0.1400,180.33,25.246424
D-0014,testing2,2024-06-27,08:00-12:59,Encendido,25.00,4,0.1000,180.33,18.033160
D-0014,testing2,2024-06-27,13:00-14:59,Apagado,20.00,1,0.0200,180.33,3.606632
D-0014,testing2,2024-06-27,15:00-17:59,Encendido,25.00,2,0.0500,180.33,9.016580
D-0014,testing2,2024-06-27,18:00-23:59,Apagado,20.00,5,0.1000,180.33,18.033160
D-0014,testing2,2024-06-28,00:00-07:59,Apagado,20.00,7,0.1400,192.93,27.009640
D-0014,testing2,2024-06-28,08:00-12:59,Encendido,25.00,4,0.1000,192.93,19.292600
D-0014,testing2,2024-06-28,13:00-14:59,Apagado,20.00,1,0.0200,192.93,3.858520
D-0014,testing2,2024-06-28,15:00-17:59,Encendido,25.00,2,0.0500,192.93,9.646300
D-0014,testing2,2024-06-28,18:00-23:59,Apagado,20.00,5,0.1000,192.93,19.292600
D-0014,testing2,2024-06-29,00:00-07:59,Apagado,20.00,7,0.1400,183.66,25.711728
D-0014,testing2,2024-06-29,08:00-12:59,Encendido,25.00,4,0.1000,183.66,18.365520
D-0014,testing2,2024-06-29,13:00-14:59,Apagado,20.00,1,0.0200,183.66,3.673104
D-0014,testing2,2024-06-29,15:00-17:59,Encendido,25.00,2,0.0500,183.66,9.182760
D-0014,testing2,2024-06-29,18:00-23:59,Apagado,20.00,5,0.1000,183.66,18.365520
D-0014,testing2,2024-06-30,00:00-07:59,Apagado,20.00,7,0.1400,172.36,24.130008
D-0014,testing2,2024-06-30,08:00-12:59,Encendido,25.00,4,0.1000,172.36,17.235720
D-0014,testing2,2024-06-30,13:00-14:59,Apagado,20.00,1,0.0200,172.36,3.447144
D-0014,testing2,2024-06-30,15:00-17:59,Encendido,25.00,2,0.0500,172.36,8.617860
D-0014,testing2,2024-06-30,18:00-23:59,Apagado,20.00,5,0.1000,172.36,17.235720
D-0014,testing2,2024-07-01,00:00-07:59,Apagado,20.00,7,0.1400,173.65,24.311646
D-0014,testing2,2024-07-01,08:00-12:59,Encendido,25.00,4,0.1000,173.65,17.365462
D-0014,testing2,2024-07-01,13:00-14:59,Apagado,20.00,1,0.0200,173.65,3.473092
D-0014,testing2,2024-07-01,15:00-17:59,Encendido,25.00,2,0.0500,173.65,8.682731
D-0014,testing2,2024-07-01,18:00-23:59,Apagado,20.00,5,0.1000,173.65,17.365462
D-0014,testing2,2024-07-02,00:00-07:59,Apagado,20.00,7,0.1400,157.80,22.091608
D-0014,testing2,2024-07-02,08:00-12:59,Encendido,25.00,4,0.1000,157.80,15.779720
D-0014,testing2,2024-07-02,13:00-14:59,Apagado,20.00,1,0.0200,157.80,3.155944
D-0014,testing2,2024-07-02,15:00-17:59,Encendido,25.00,2,0.0500,157.80,7.889860
D-0014,testing2,2024-07-02,18:00-23:59,Apagado,20.00,5,0.1000,157.80,15.779720
D-0014,testing2,2024-07-03,00:00-07:59,Apagado,20.00,7,0.1400,167.75,23.485168
D-0014,testing2,2024-07-03,08:00-12:59,Encendido,25.00,4,0.1000,167.75,16.775120
D-0014,testing2,2024-07-03,13:00-14:59,Apagado,20.00,1,0.0200,167.75,3.355024
D-0014,testing2,2024-07-03,15:00-17:59,Encendido,25.00,2,0.0500,167.75,8.387560
D-0014,testing2,2024-07-03,18:00-23:59,Apagado,20.00,5,0.1000,167.75,16.775120
D-0014,testing2,2024-07-04,00:00-07:59,Apagado,20.00,7,0.1400,172.79,24.191048
D-0014,testing2,2024-07-04,08:00-12:59,Encendido,25.00,4,0.1000,172.79,17.279320
D-0014,testing2,2024-07-04,13:00-14:59,Apagado,20.00,1,0.0200,172.79,3.455864
D-0014,testing2,2024-07-04,15:00-17:59,Encendido,25.00,2,0.0500,172.79,8.639660
D-0014,testing2,2024-07-04,18:00-23:59,Apagado,20.00,5,0.1000,172.79,17.279320
D-0014,testing2,2024-07-05,00:00-07:59,Apagado,20.00,7,0.1400,154.53,21.634144
D-0014,testing2,2024-07-05,08:00-12:59,Encendido,25.00,4,0.1000,154.53,15.452960
D-0014,testing2,2024-07-05,13:00-14:59,Apagado,20.00,1,0.0200,154.53,3.090592
D-0014,testing2,2024-07-05,15:00-17:59,Encendido,25.00,2,0.0500,154.53,7.726480
D-0014,testing2,2024-07-05,18:00-23:59,Apagado,20.00,5,0.1000,154.53,15.452960
D-0014,testing2,2024-07-06,00:00-07:59,Apagado,20.00,7,0.1400,172.60,24.164672
D-0014,testing2,2024-07-06,08:00-12:59,Encendido,25.00,4,0.1000,172.60,17.260480
D-0014,testing2,2024-07-06,13:00-14:59,Apagado,20.00,1,0.0200,172.60,3.452096
D-0014,testing2,2024-07-06,15:00-17:59,Encendido,25.00,2,0.0500,172.60,8.630240
D-0014,testing2,2024-07-06,18:00-23:59,Apagado,20.00,5,0.1000,172.60,17.260480
D-0014,testing2,2024-07-07,00:00-07:59,Apagado,20.00,7,0.1400,151.26,21.175728
D-0014,testing2,2024-07-07,08:00-12:59,Encendido,25.00,4,0.1000,151.26,15.125520
D-0014,testing2,2024-07-07,13:00-14:59,Apagado,20.00,1,0.0200,151.26,3.025104
D-0014,testing2,2024-07-07,15:00-17:59,Encendido,25.00,2,0.0500,151.26,7.562760
D-0014,testing2,2024-07-07,18:00-23:59,Apagado,20.00,5,0.1000,151.26,15.125520
D-0014,testing2,2024-07-08,00:00-07:59,Apagado,20.00,7,0.1400,152.39,21.334600
D-0014,testing2,2024-07-08,08:00-12:59,Encendido,25.00,4,0.1000,152.39,15.239000
D-0014,testing2,2024-07-08,13:00-14:59,Apagado,20.00,1,0.0200,152.39,3.047800
D-0014,testing2,2024-07-08,15:00-17:59,Encendido,25.00,2,0.0500,152.39,7.619500
D-0014,testing2,2024-07-08,18:00-23:59,Apagado,20.00,5,0.1000,152.39,15.239000
D-0014,testing2,2024-07-09,00:00-07:59,Apagado,20.00,7,0.1400,185.63,25.988256
D-0014,testing2,2024-07-09,08:00-12:59,Encendido,25.00,4,0.1000,185.63,18.563040
D-0014,testing2,2024-07-09,13:00-14:59,Apagado,20.00,1,0.0200,185.63,3.712608
D-0014,testing2,2024-07-09,15:00-17:59,Encendido,25.00,2,0.0500,185.63,9.281520
D-0014,testing2,2024-07-09,18:00-23:59,Apagado,20.00,5,0.1000,185.63,18.563040
D-0014,testing2,2024-07-10,00:00-07:59,Apagado,20.00,7,0.1400,181.81,25.453848
D-0014,testing2,2024-07-10,08:00-12:59,Encendido,25.00,4,0.1000,181.81,18.181320
D-0014,testing2,2024-07-10,13:00-14:59,Apagado,20.00,1,0.0200,181.81,3.636264
D-0014,testing2,2024-07-10,15:00-17:59,Encendido,25.00,2,0.0500,181.81,9.090660
D-0014,testing2,2024-07-10,18:00-23:59,Apagado,20.00,5,0.1000,181.81,18.181320
D-0014,testing2,2024-07-11,00:00-07:59,Apagado,20.00,7,0.1400,214.54,30.035656
D-0014,testing2,2024-07-11,08:00-12:59,Encendido,25.00,4,0.1000,214.54,21.454040
D-0014,testing2,2024-07-11,13:00-14:59,Apagado,20.00,1,0.0200,214.54,4.290808
D-0014,testing2,2024-07-11,15:00-17:59,Encendido,25.00,2,0.0500,214.54,10.727020
D-0014,testing2,2024-07-11,18:00-23:59,Apagado,20.00,5,0.1000,214.54,21.454040
D-0014,testing2,2024-07-12,00:00-07:59,Apagado,20.00,7,0.1400,205.25,28.735672
D-0014,testing2,2024-07-12,08:00-12:59,Encendido,25.00,4,0.1000,205.25,20.525480
D-0014,testing2,2024-07-12,13:00-14:59,Apagado,20.00,1,0.0200,205.25,4.105096
D-0014,testing2,2024-07-12,15:00-17:59,Encendido,25.00,2,0.0500,205.25,10.262740
D-0014,testing2,2024-07-12,18:00-23:59,Apagado,20.00,5,0.1000,205.25,20.525480
D-0014,testing2,2024-07-13,00:00-07:59,Apagado,20.00,7,0.1400,219.72,30.760240
D-0014,testing2,2024-07-13,08:00-12:59,Encendido,25.00,4,0.1000,219.72,21.971600
D-0014,testing2,2024-07-13,13:00-14:59,Apagado,20.00,1,0.0200,219.72,4.394320
D-0014,testing2,2024-07-13,15:00-17:59,Encendido,25.00,2,0.0500,219.72,10.985800
D-0014,testing2,2024-07-13,18:00-23:59,Apagado,20.00,5,0.1000,219.72,21.971600
D-0014,testing2,2024-07-14,00:00-07:59,Apagado,20.00,7,0.1400,196.63,27.528424
D-0014,testing2,2024-07-14,08:00-12:59,Encendido,25.00,4,0.1000,196.63,19.663160
D-0014,testing2,2024-07-14,13:00-14:59,Apagado,20.00,1,0.0200,196.63,3.932632
D-0014,testing2,2024-07-14,15:00-17:59,Encendido,25.00,2,0.0500,196.63,9.831580
D-0014,testing2,2024-07-14,18:00-23:59,Apagado,20.00,5,0.1000,196.63,19.663160
D-0014,testing2,2024-07-15,00:00-07:59,Apagado,20.00,7,0.1400,198.68,27.815032
D-0014,testing2,2024-07-15,08:00-12:59,Encendido,25.00,4,0.1000,198.68,19.867880
D-0014,testing2,2024-07-15,13:00-14:59,Apagado,20.00,1,0.0200,198.68,3.973576
D-0014,testing2,2024-07-15,15:00-17:59,Encendido,25.00,2,0.0500,198.68,9.933940
D-0014,testing2,2024-07-15,18:00-23:59,Apagado,20.00,5,0.1000,198.68,19.867880
D-0014,testing2,2024-07-16,00:00-07:59,Apagado,20.00,7,0.1400,188.70,26.418112
D-0014,testing2,2024-07-16,08:00-12:59,Encendido,25.00,4,0.1000,188.70,18.870080
D-0014,testing2,2024-07-16,13:00-14:59,Apagado,20.00,1,0.0200,188.70,3.774016
D-0014,testing2,2024-07-16,15:00-17:59,Encendido,25.00,2,0.0500,188.70,9.435040
D-0014,testing2,2024-07-16,18:00-23:59,Apagado,20.00,5,0.1000,188.70,18.870080
D-0014,testing2,2024-07-17,00:00-07:59,Apagado,20.00,7,0.1400,198.22,27.751248
D-0014,testing2,2024-07-17,08:00-12:59,Encendido,25.00,4,0.1000,198.22,19.822320
D-0014,testing2,2024-07-17,13:00-14:59,Apagado,20.00,1,0.0200,198.22,3.964464
D-0014,testing2,2024-07-17,15:00-17:59,Encendido,25.00,2,0.0500,198.22,9.911160
D-0014,testing2,2024-07-17,18:00-23:59,Apagado,20.00,5,0.1000,198.22,19.822320
D-0014,testing2,2024-07-18,00:00-07:59,Apagado,20.00,7,0.1400,225.87,31.621464
D-0014,testing2,2024-07-18,08:00-12:59,Encendido,25.00,4,0.1000,225.87,22.586760
D-0014,testing2,2024-07-18,13:00-14:59,Apagado,20.00,1,0.0200,225.87,4.517352
D-0014,testing2,2024-07-18,15:00-17:59,Encendido,25.00,2,0.0500,225.87,11.293380
D-0014,testing2,2024-07-18,18:00-23:59,Apagado,20.00,5,0.1000,225.87,22.586760
D-0014,testing2,2024-07-19,00:00-07:59,Apagado,20.00,7,0.1400,208.35,29.169448
D-0014,testing2,2024-07-19,08:00-12:59,Encendido,25.00,4,0.1000,208.35,20.835320
D-0014,testing2,2024-07-19,13:00-14:59,Apagado,20.00,1,0.0200,208.35,4.167064
D-0014,testing2,2024-07-19,15:00-17:59,Encendido,25.00,2,0.0500,208.35,10.417660
D-0014,testing2,2024-07-19,18:00-23:59,Apagado,20.00,5,0.1000,208.35,20.835320
D-0014,testing2,2024-07-20,00:00-07:59,Apagado,20.00,7,0.1400,208.20,29.147888
D-0014,testing2,2024-07-20,08:00-12:59,Encendido,25.00,4,0.1000,208.20,20.819920
D-0014,testing2,2024-07-20,13:00-14:59,Apagado,20.00,1,0.0200,208.20,4.163984
D-0014,testing2,2024-07-20,15:00-17:59,Encendido,25.00,2,0.0500,208.20,10.409960
D-0014,testing2,2024-07-20,18:00-23:59,Apagado,20.00,5,0.1000,208.20,20.819920
D-0014,testing2,2024-07-21,00:00-07:59,Apagado,20.00,7,0.1400,174.88,24.483480
D-0014,testing2,2024-07-21,08:00-12:59,Encendido,25.00,4,0.1000,174.88,17.488200
D-0014,testing2,2024-07-21,13:00-14:59,Apagado,20.00,1,0.0200,174.88,3.497640
D-0014,testing2,2024-07-21,15:00-17:59,Encendido,25.00,2,0.0500,174.88,8.744100
D-0014,testing2,2024-07-21,18:00-23:59,Apagado,20.00,5,0.1000,174.88,17.488200
D-0014,testing2,2024-07-22,00:00-07:59,Apagado,20.00,7,0.1400,213.11,29.835512
D-0014,testing2,2024-07-22,08:00-12:59,Encendido,25.00,4,0.1000,213.11,21.311080
D-0014,testing2,2024-07-22,13:00-14:59,Apagado,20.00,1,0.0200,213.11,4.262216
D-0014,testing2,2024-07-22,15:00-17:59,Encendido,25.00,2,0.0500,213.11,10.655540
D-0014,testing2,2024-07-22,18:00-23:59,Apagado,20.00,5,0.1000,213.11,21.311080
D-0014,testing2,2024-07-23,00:00-07:59,Apagado,20.00,7,0.1400,214.17,29.983912
D-0014,testing2,2024-07-23,08:00-12:59,Encendido,25.00,4,0.1000,214.17,21.417080
D-0014,testing2,2024-07-23,13:00-14:59,Apagado,20.00,1,0.0200,214.17,4.283416
D-0014,testing2,2024-07-23,15:00-17:59,Encendido,25.00,2,0.0500,214.17,10.708540
D-0014,testing2,2024-07-23,18:00-23:59,Apagado,20.00,5,0.1000,214.17,21.417080
D-0014,testing2,2024-07-24,00:00-07:59,Apagado,20.00,7,0.1400,208.05,29.126496
D-0014,testing2,2024-07-24,08:00-12:59,Encendido,25.00,4,0.1000,208.05,20.804640
D-0014,testing2,2024-07-24,13:00-14:59,Apagado,20.00,1,0.0200,208.05,4.160928
D-0014,testing2,2024-07-24,15:00-17:59,Encendido,25.00,2,0.0500,208.05,10.402320
D-0014,testing2,2024-07-24,18:00-23:59,Apagado,20.00,5,0.1000,208.05,20.804640
D-0014,testing2,2024-07-25,00:00-07:59,Apagado,20.00,7,0.1400,188.77,26.427520
D-0014,testing2,2024-07-25,08:00-12:59,Encendido,25.00,4,0.1000,188.77,18.876800
D-0014,testing2,2024-07-25,13:00-14:59,Apagado,20.00,1,0.0200,188.77,3.775360
D-0014,testing2,2024-07-25,15:00-17:59,Encendido,25.00,2,0.0500,188.77,9.438400
D-0014,testing2,2024-07-25,18:00-23:59,Apagado,20.00,5,0.1000,188.77,18.876800
D-0014,testing2,2024-07-26,00:00-07:59,Apagado,20.00,7,0.1400,181.45,25.403112
D-0014,testing2,2024-07-26,08:00-12:59,Encendido,25.00,4,0.1000,181.45,18.145080
D-0014,testing2,2024-07-26,13:00-14:59,Apagado,20.00,1,0.0200,181.45,3.629016
D-0014,testing2,2024-07-26,15:00-17:59,Encendido,25.00,2,0.0500,181.45,9.072540
D-0014,testing2,2024-07-26,18:00-23:59,Apagado,20.00,5,0.1000,181.45,18.145080
D-0014,testing2,2024-07-27,00:00-07:59,Apagado,20.00,7,0.1400,157.93,22.110424
D-0014,testing2,2024-07-27,08:00-12:59,Encendido,25.00,4,0.1000,157.93,15.793160
D-0014,testing2,2024-07-27,13:00-14:59,Apagado,20.00,1,0.0200,157.93,3.158632
D-0014,testing2,2024-07-27,15:00-17:59,Encendido,25.00,2,0.0500,157.93,7.896580
D-0014,testing2,2024-07-27,18:00-23:59,Apagado,20.00,5,0.1000,157.93,15.793160
D-0014,testing2,2024-07-28,00:00-07:59,Apagado,20.00,7,0.1400,147.47,20.645520
D-0014,testing2,2024-07-28,08:00-12:59,Encendido,25.00,4,0.1000,147.47,14.746800
D-0014,testing2,2024-07-28,13:00-14:59,Apagado,20.00,1,0.0200,147.47,2.949360
D-0014,testing2,2024-07-28,15:00-17:59,Encendido,25.00,2,0.0500,147.47,7.373400
D-0014,testing2,2024-07-28,18:00-23:59,Apagado,20.00,5,0.1000,147.47,14.746800
D-0014,testing2,2024-07-29,00:00-07:59,Apagado,20.00,7,0.1400,168.16,23.542848
D-0014,testing2,2024-07-29,08:00-12:59,Encendido,25.00,4,0.1000,168.16,16.816320
D-0014,testing2,2024-07-29,13:00-14:59,Apagado,20.00,1,0.0200,168.16,3.363264
D-0014,testing2,2024-07-29,15:00-17:59,Encendido,25.00,2,0.0500,168.16,8.408160
D-0014,testing2,2024-07-29,18:00-23:59,Apagado,20.00,5,0.1000,168.16,16.816320
D-0014,testing2,2024-07-30,00:00-07:59,Apagado,20.00,7,0.1400,209.89,29.384712
D-0014,testing2,2024-07-30,08:00-12:59,Encendido,25.00,4,0.1000,209.89,20.989080
D-0014,testing2,2024-07-30,13:00-14:59,Apagado,20.00,1,0.0200,209.89,4.197816
D-0014,testing2,2024-07-30,15:00-17:59,Encendido,25.00,2,0.0500,209.89,10.494540
D-0014,testing2,2024-07-30,18:00-23:59,Apagado,20.00,5,0.1000,209.89,20.989080
D-0014,testing2,2024-07-31,00:00-07:59,Apagado,20.00,7,0.1400,202.47,28.346136
D-0014,testing2,2024-07-31,08:00-12:59,Encendido,25.00,4,0.1000,202.47,20.247240
D-0014,testing2,2024-07-31,13:00-14:59,Apagado,20.00,1,0.0200,202.47,4.049448
D-0014,testing2,2024-07-31,15:00-17:59,Encendido,25.00,2,0.0500,202.47,10.123620
D-0014,testing2,2024-07-31,18:00-23:59,Apagado,20.00,5,0.1000,202.47,20.247240
D-0014,testing2,2024-08-01,00:00-07:59,Apagado,20.00,7,0.1400,163.31,22.863723
D-0014,testing2,2024-08-01,08:00-12:59,Encendido,25.00,4,0.1000,163.31,16.331231
D-0014,testing2,2024-08-01,13:00-14:59,Apagado,20.00,1,0.0200,163.31,3.266246
D-0014,testing2,2024-08-01,15:00-17:59,Encendido,25.00,2,0.0500,163.31,8.165615
D-0014,testing2,2024-08-01,18:00-23:59,Apagado,20.00,5,0.1000,163.31,16.331231
D-0014,testing2,2024-08-02,00:00-07:59,Apagado,20.00,7,0.1400,139.44,19.521992
D-0014,testing2,2024-08-02,08:00-12:59,Encendido,25.00,4,0.1000,139.44,13.944280
D-0014,testing2,2024-08-02,13:00-14:59,Apagado,20.00,1,0.0200,139.44,2.788856
D-0014,testing2,2024-08-02,15:00-17:59,Encendido,25.00,2,0.0500,139.44,6.972140
D-0014,testing2,2024-08-02,18:00-23:59,Apagado,20.00,5,0.1000,139.44,13.944280
D-0014,testing2,2024-08-03,00:00-07:59,Apagado,20.00,7,0.1400,187.58,26.261480
D-0014,testing2,2024-08-03,08:00-12:59,Encendido,25.00,4,0.1000,187.58,18.758200
D-0014,testing2,2024-08-03,13:00-14:59,Apagado,20.00,1,0.0200,187.58,3.751640
D-0014,testing2,2024-08-03,15:00-17:59,Encendido,25.00,2,0.0500,187.58,9.379100
D-0014,testing2,2024-08-03,18:00-23:59,Apagado,20.00,5,0.1000,187.58,18.758200
D-0014,testing2,2024-08-04,00:00-07:59,Apagado,20.00,7,0.1400,190.88,26.722696
D-0014,testing2,2024-08-04,08:00-12:59,Encendido,25.00,4,0.1000,190.88,19.087640
D-0014,testing2,2024-08-04,13:00-14:59,Apagado,20.00,1,0.0200,190.88,3.817528
D-0014,testing2,2024-08-04,15:00-17:59,Encendido,25.00,2,0.0500,190.88,9.543820
D-0014,testing2,2024-08-04,18:00-23:59,Apagado,20.00,5,0.1000,190.88,19.087640
D-0014,testing2,2024-08-05,00:00-07:59,Apagado,20.00,7,0.1400,190.81,26.713512
D-0014,testing2,2024-08-05,08:00-12:59,Encendido,25.00,4,0.1000,190.81,19.081080
D-0014,testing2,2024-08-05,13:00-14:59,Apagado,20.00,1,0.0200,190.81,3.816216
D-0014,testing2,2024-08-05,15:00-17:59,Encendido,25.00,2,0.0500,190.81,9.540540
D-0014,testing2,2024-08-05,18:00-23:59,Apagado,20.00,5,0.1000,190.81,19.081080
D-0014,testing2,2024-08-06,00:00-07:59,Apagado,20.00,7,0.1400,180.17,25.223688
D-0014,testing2,2024-08-06,08:00-12:59,Encendido,25.00,4,0.1000,180.17,18.016920
D-0014,testing2,2024-08-06,13:00-14:59,Apagado,20.00,1,0.0200,180.17,3.603384
D-0014,testing2,2024-08-06,15:00-17:59,Encendido,25.00,2,0.0500,180.17,9.008460
D-0014,testing2,2024-08-06,18:00-23:59,Apagado,20.00,5,0.1000,180.17,18.016920
D-0014,testing2,2024-08-07,00:00-07:59,Apagado,20.00,7,0.1400,155.91,21.826952
D-0014,testing2,2024-08-07,08:00-12:59,Encendido,25.00,4,0.1000,155.91,15.590680
D-0014,testing2,2024-08-07,13:00-14:59,Apagado,20.00,1,0.0200,155.91,3.118136
D-0014,testing2,2024-08-07,15:00-17:59,Encendido,25.00,2,0.0500,155.91,7.795340
